,Station_ID,Station_name,Lat,Lng,Start,End,Distance,Season
590,467,Dean St & 4 Ave,40.68312489,-73.97895137,2860,613,11.4888888888889,Summer
591,467,Dean St & 4 Ave,40.68312489,-73.97895137,1149,1086,9.40844947735193,Winter
592,3141,1 Ave & E 68 St,40.76500525,-73.95818491,0,2236,NaN,Summer
593,3141,1 Ave & E 68 St,40.76500525,-73.95818491,2631,2623,13.104828897338423,Winter
594,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,0,75,NaN,Summer
595,3379,E 103 St & Lexington Ave,40.790305100000005,-73.94755757,410,446,7.858495934959354,Winter
596,391,Clark St & Henry St,40.69760127,-73.99344559,3192,1441,11.722861172046366,Summer
597,391,Clark St & Henry St,40.69760127,-73.99344559,1285,934,9.315511422637593,Winter
598,295,Pike St & E Broadway,40.71406667,-73.99293911,2633,2178,13.27349435780401,Summer
599,295,Pike St & E Broadway,40.71406667,-73.99293911,1292,1292,11.053018575851382,Winter
600,3231,E 67 St & Park Ave,40.767800799999996,-73.96592081,0,0,NaN,Summer
601,3231,E 67 St & Park Ave,40.767800799999996,-73.96592081,499,453,12.808032128514052,Winter
602,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,0,2789,NaN,Summer
603,3463,E 16 St & Irving Pl,40.73536706,-73.98797393,1702,1714,10.077869173521357,Winter
604,476,E 31 St & 3 Ave,40.74394314,-73.97966069,4748,3318,12.269420442571137,Summer
605,476,E 31 St & 3 Ave,40.74394314,-73.97966069,2126,2123,10.204258823529427,Winter
606,342,Columbia St & Rivington St,40.71739973,-73.98016555,1934,1488,13.845738440303661,Summer
607,342,Columbia St & Rivington St,40.71739973,-73.98016555,1093,1061,13.115599268069523,Winter
608,546,E 30 St & Park Ave S,40.74444921,-73.98303529,0,1808,NaN,Summer
609,546,E 30 St & Park Ave S,40.74444921,-73.98303529,1990,1982,10.048132328308203,Winter
610,82,St James Pl & Pearl St,40.71117416,-74.00016545,1146,919,11.537958115183237,Summer
611,82,St James Pl & Pearl St,40.71117416,-74.00016545,436,464,8.838532110091744,Winter
612,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,0,869,NaN,Summer
613,3372,E 74 St & 1 Ave,40.7689738,-73.95482273,997,1037,14.228100969575392,Winter
614,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,0,503,NaN,Summer
615,3301,Columbus Ave & W 95 St,40.7919557,-73.968087,1181,1074,12.257379134860068,Winter
616,314,Cadman Plaza West & Montague St,40.69383,-73.990539,2323,1143,12.403359173126617,Summer
617,314,Cadman Plaza West & Montague St,40.69383,-73.990539,813,705,10.276568265682648,Winter
618,291,Madison St & Montgomery St,40.713126,-73.984844,1751,1486,13.296845816657145,Summer
619,291,Madison St & Montgomery St,40.713126,-73.984844,913,921,11.063271266885739,Winter
620,3378,E 76 St & Park Ave,40.773763,-73.96222088,0,161,NaN,Summer
621,3378,E 76 St & Park Ave,40.773763,-73.96222088,796,778,13.338295644891135,Winter
622,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,0,2432,NaN,Summer
623,3429,Hanson Pl & Ashland Pl,40.68506807,-73.9779076,1984,2044,9.093911873528418,Winter
624,266,Avenue D & E 8 St,40.72368361,-73.97574813,1996,1320,15.037201336674986,Summer
625,266,Avenue D & E 8 St,40.72368361,-73.97574813,785,762,12.138365180467092,Winter
626,3293,W 92 St & Broadway,40.7921,-73.9739,0,456,NaN,Summer
627,3293,W 92 St & Broadway,40.7921,-73.9739,848,830,11.773997641509448,Winter
628,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3066,1549,14.889774951076324,Summer
629,164,E 47 St & 2 Ave,40.75323098,-73.97032517,1257,1250,12.639477176220813,Winter
630,383,Greenwich Ave & Charles St,40.735238,-74.000271,4881,3785,12.576236845701827,Summer
631,383,Greenwich Ave & Charles St,40.735238,-74.000271,2122,2176,11.404209864907319,Winter
632,2008,Little West St & 1 Pl,40.70569254,-74.01677685,0,4598,NaN,Summer
633,2008,Little West St & 1 Pl,40.70569254,-74.01677685,1514,1525,13.235149713782484,Winter
634,508,W 46 St & 11 Ave,40.76341379,-73.99667444,4490,2730,17.136111111111127,Summer
635,508,W 46 St & 11 Ave,40.76341379,-73.99667444,1379,1405,13.447425670775917,Winter
636,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,0,3533,NaN,Summer
637,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,2873,2866,10.667166085946556,Winter
638,3284,E 88 St & Park Ave,40.7814107,-73.95595908,0,274,NaN,Summer
639,3284,E 88 St & Park Ave,40.7814107,-73.95595908,464,433,10.566163793103446,Winter
640,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,1823,589,14.13520352035207,Summer
641,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,685,680,9.928776803118902,Winter
642,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,2681,969,14.343994274334118,Summer
643,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,831,628,9.851845166466102,Winter
644,3438,E 76 St & 3 Ave,40.77224854,-73.95842135,0,387,NaN,Summer
645,3438,E 76 St & 3 Ave,40.77224854,-73.95842135,667,672,11.646416040100243,Winter
646,357,E 11 St & Broadway,40.73261787,-73.99158043,2702,2077,11.932882549092263,Summer
647,357,E 11 St & Broadway,40.73261787,-73.99158043,1149,1140,9.51824912891986,Winter
648,280,E 10 St & 5 Ave,40.73331967,-73.99510132,2908,2208,12.262531543932074,Summer
649,280,E 10 St & 5 Ave,40.73331967,-73.99510132,1360,1388,9.45245098039216,Winter
650,3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,0,24,NaN,Summer
651,3622,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,173,180,8.241618497109835,Winter
652,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,0,409,NaN,Summer
653,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,1009,785,13.046580773042622,Winter
654,423,W 54 St & 9 Ave,40.76584941,-73.98690506,3980,1913,14.541092676386773,Summer
655,423,W 54 St & 9 Ave,40.76584941,-73.98690506,1173,1184,10.327990906507535,Winter
656,388,W 26 St & 10 Ave,40.74971775,-74.00295035,4509,3331,13.702433791981095,Summer
657,388,W 26 St & 10 Ave,40.74971775,-74.00295035,1808,1888,11.177645648967559,Winter
658,3386,1 Pl & Clinton St,40.6809591,-73.99905709,0,400,NaN,Summer
659,3386,1 Pl & Clinton St,40.6809591,-73.99905709,318,305,9.433595387840661,Winter
660,3329,Degraw St & Smith St,40.6829151,-73.99318208,0,356,NaN,Summer
661,3329,Degraw St & Smith St,40.6829151,-73.99318208,435,444,9.368007662835247,Winter
662,3382,Carroll St & Smith St,40.680611,-73.99475825,0,428,NaN,Summer
663,3382,Carroll St & Smith St,40.680611,-73.99475825,835,840,8.49651860744296,Winter
664,3603,31 Ave & 30 St,40.7647,-73.9240312,0,54,NaN,Summer
665,3603,31 Ave & 30 St,40.7647,-73.9240312,188,187,9.21604609929078,Winter
666,3354,3 St & Prospect Park West,40.668132,-73.97363831,0,258,NaN,Summer
667,3354,3 St & Prospect Park West,40.668132,-73.97363831,501,391,10.509399999999998,Winter
668,3585,Union St & Bedford Ave,40.6691783,-73.9554162,0,93,NaN,Summer
669,3585,Union St & Bedford Ave,40.6691783,-73.9554162,98,95,11.713265306122445,Winter
670,3157,East End Ave & E 86 St,40.77518615,-73.94446054,0,294,NaN,Summer
671,3157,East End Ave & E 86 St,40.77518615,-73.94446054,222,209,16.604147812971334,Winter
672,3150,E 85 St & York Ave,40.77536905,-73.94803392,0,384,NaN,Summer
673,3150,E 85 St & York Ave,40.77536905,-73.94803392,664,652,11.4132730015083,Winter
674,3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,0,5,NaN,Summer
675,3517,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,252,238,8.08128306878307,Winter
676,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,4862,3505,16.27384773662549,Summer
677,412,Forsyth St & Canal St,40.715815500000005,-73.99422366,1532,1528,12.795610021786478,Winter
678,2009,Catherine St & Monroe St,40.71117444,-73.99682619,0,1950,NaN,Summer
679,2009,Catherine St & Monroe St,40.71117444,-73.99682619,1004,1024,10.882335329341318,Winter
680,3306,10 St & 7 Ave,40.666207799999995,-73.98199886,0,143,NaN,Summer
681,3306,10 St & 7 Ave,40.666207799999995,-73.98199886,450,404,8.21092592592593,Winter
682,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,0,851,NaN,Summer
683,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,746,752,8.98576854334227,Winter
684,268,Howard St & Centre St,40.71910537,-73.99973337,4424,3352,14.015068957721017,Summer
685,268,Howard St & Centre St,40.71910537,-73.99973337,1630,1651,11.497810517700014,Winter
686,3515,24 Ave & 26 St,40.774591,-73.918544,0,12,NaN,Summer
687,3515,24 Ave & 26 St,40.774591,-73.918544,151,139,12.104888888888887,Winter
688,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,0,281,NaN,Summer
689,3050,Putnam Ave & Throop Ave,40.6851532,-73.94111,344,348,13.393362403100777,Winter
690,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925,0,210,NaN,Summer
691,3357,W 106 St & Amsterdam Ave,40.80083629999999,-73.96644925,422,365,13.229097387173406,Winter
692,441,E 52 St & 2 Ave,40.756014,-73.967416,4084,1508,15.351710343701471,Summer
693,441,E 52 St & 2 Ave,40.756014,-73.967416,1209,1197,12.242831541218642,Winter
694,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,0,445,NaN,Summer
695,3547,Broadway & Moylan Pl,40.8143256,-73.9590255,321,334,21.68333333333334,Winter
696,525,W 34 St & 11 Ave,40.75594159,-74.0021163,0,2940,NaN,Summer
697,525,W 34 St & 11 Ave,40.75594159,-74.0021163,1388,1498,13.24723624128813,Winter
698,3341,Central Park West & W 102 St,40.795346,-73.96186,0,204,NaN,Summer
699,3341,Central Park West & W 102 St,40.795346,-73.96186,446,434,14.666255605381167,Winter
700,3422,Columbia St & Degraw St,40.6859296,-74.00242364,0,501,NaN,Summer
701,3422,Columbia St & Degraw St,40.6859296,-74.00242364,469,493,12.085891968727795,Winter
702,328,Watts St & Greenwich St,40.72405549,-74.00965965,4455,3464,14.315125327347554,Summer
703,328,Watts St & Greenwich St,40.72405549,-74.00965965,1566,1567,10.899393358876113,Winter
704,3134,3 Ave & E 62 St,40.76312584,-73.96526895,0,573,NaN,Summer
705,3134,3 Ave & E 62 St,40.76312584,-73.96526895,898,907,10.358602749907083,Winter
706,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,0,0,NaN,Summer
707,3290,E 89 St & York Ave,40.7779453,-73.94604100000001,690,699,14.48067632850243,Winter
708,3094,Graham Ave & Withers St,40.7169811,-73.94485918,0,157,NaN,Summer
709,3094,Graham Ave & Withers St,40.7169811,-73.94485918,292,296,10.146391752577316,Winter
710,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,0,4466,NaN,Summer
711,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,2145,2181,10.749424751243778,Winter
712,3617,28 Ave & 35 St,40.7671,-73.9169858,0,37,NaN,Summer
713,3617,28 Ave & 35 St,40.7671,-73.9169858,241,221,6.668603042876905,Winter
714,3642,E 98 St & Lexington Ave,40.7872852,-73.95012259,0,0,NaN,Summer
715,3642,E 98 St & Lexington Ave,40.7872852,-73.95012259,133,139,12.0937343358396,Winter
716,3536,W 116 St & Broadway,40.8082,-73.9641,0,199,NaN,Summer
717,3536,W 116 St & Broadway,40.8082,-73.9641,495,358,15.1830971659919,Winter
718,400,Pitt St & Stanton St,40.71926081,-73.98178024,1030,779,14.009737098344699,Summer
719,400,Pitt St & Stanton St,40.71926081,-73.98178024,397,371,13.165743073047846,Winter
720,3523,24 Ave & 29 St,40.7729,-73.91614200000001,0,16,NaN,Summer
721,3523,24 Ave & 29 St,40.7729,-73.91614200000001,83,91,12.444578313253007,Winter
722,3156,E 72 St & York Ave,40.76663814,-73.95348296,0,844,NaN,Summer
723,3156,E 72 St & York Ave,40.76663814,-73.95348296,1474,1502,12.860778985507245,Winter
724,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,1762,949,11.145561234147262,Summer
725,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,807,678,10.060656753407692,Winter
726,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,1407,1002,14.279249999999996,Summer
727,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,621,586,12.831293612453031,Winter
728,495,W 47 St & 10 Ave,40.76269882,-73.99301222,4569,3084,14.751537731024907,Summer
729,495,W 47 St & 10 Ave,40.76269882,-73.99301222,1875,1901,11.238328888888898,Winter
730,3449,Eckford St & Engert Ave,40.72146256,-73.94800901,0,63,NaN,Summer
731,3449,Eckford St & Engert Ave,40.72146256,-73.94800901,257,263,8.93391699092088,Winter
732,3489,Gold St & Frankfort St,40.71069995,-74.00354147,0,998,NaN,Summer
733,3489,Gold St & Frankfort St,40.71069995,-74.00354147,535,529,13.132056074766343,Winter
734,3405,5 St & 6 Ave,40.670483600000004,-73.98208968,0,145,NaN,Summer
735,3405,5 St & 6 Ave,40.670483600000004,-73.98208968,368,333,8.982789855072467,Winter
736,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,0,21,NaN,Summer
737,3588,Vernon Blvd & 10 St,40.7671863,-73.9373554,156,170,11.865491452991458,Winter
738,528,2 Ave & E 31 St,40.74290902,-73.97706058,0,3679,NaN,Summer
739,528,2 Ave & E 31 St,40.74290902,-73.97706058,2022,2021,10.533061325420386,Winter
740,3618,27 St & Hunter St,40.7485,-73.941275,0,71,NaN,Summer
741,3618,27 St & Hunter St,40.7485,-73.941275,146,156,12.515981735159817,Winter
742,2022,E 60 St & York Ave,40.759107,-73.959223,0,382,NaN,Summer
743,2022,E 60 St & York Ave,40.759107,-73.959223,394,378,15.74065143824026,Winter
744,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,0,200,NaN,Summer
745,3584,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,358,354,9.702327746741146,Winter
746,346,Bank St & Hudson St,40.73652889,-74.00618026,3862,2907,13.20118276784944,Summer
747,346,Bank St & Hudson St,40.73652889,-74.00618026,1727,1742,10.283005021243726,Winter
748,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,1258,579,15.525331213566501,Summer
749,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,393,339,12.850466497031386,Winter
750,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,0,560,NaN,Summer
751,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,779,710,11.77841249465126,Winter
752,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,0,676,NaN,Summer
753,3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,808,791,12.009789343246602,Winter
754,3328,W 100 St & Manhattan Ave,40.795,-73.9645,0,209,NaN,Summer
755,3328,W 100 St & Manhattan Ave,40.795,-73.9645,617,560,13.341464073473787,Winter
756,503,E 20 St & Park Ave,40.73827428,-73.98751968,5129,3774,11.847734217541106,Summer
757,503,E 20 St & Park Ave,40.73827428,-73.98751968,2278,2262,9.666534914360998,Winter
758,355,Bayard St & Baxter St,40.71602118,-73.99974372,3610,2874,14.242664449371759,Summer
759,355,Bayard St & Baxter St,40.71602118,-73.99974372,1399,1425,12.357743626399794,Winter
760,249,Harrison St & Hudson St,40.71870987,-74.0090009,1862,1406,15.153431899641548,Summer
761,249,Harrison St & Hudson St,40.71870987,-74.0090009,959,966,10.65717761557176,Winter
762,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,7706,5103,11.61204412719017,Summer
763,472,E 32 St & Park Ave,40.745712100000006,-73.98194829,2761,2705,9.173004949897399,Winter
764,311,Norfolk St & Broome St,40.7172274,-73.98802084,3468,2608,13.89042328042321,Summer
765,311,Norfolk St & Broome St,40.7172274,-73.98802084,1266,1210,10.274802527646134,Winter
766,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,0,4874,NaN,Summer
767,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,1004,1030,15.233931538717163,Winter
768,3540,Morningside Ave & W 123 St,40.81,-73.9551508,0,80,NaN,Summer
769,3540,Morningside Ave & W 123 St,40.81,-73.9551508,166,175,12.517871485943772,Winter
770,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,0,651,NaN,Summer
771,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,885,916,13.093608597285066,Winter
772,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,0,888,NaN,Summer
773,3178,Riverside Dr & W 78 St,40.78414472,-73.98362492,429,429,17.154040404040394,Winter
774,3373,3 St & 3 Ave,40.675070500000004,-73.98775226,0,326,NaN,Summer
775,3373,3 St & 3 Ave,40.675070500000004,-73.98775226,640,663,9.399739583333337,Winter
776,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,0,182,NaN,Summer
777,3117,Franklin St & Dupont St,40.735640000000004,-73.95866,407,409,10.688861588861583,Winter
778,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,0,760,NaN,Summer
779,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,570,568,10.334970760233919,Winter
780,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,0,87,NaN,Summer
781,3615,44 Dr & 21 St,40.748000000000005,-73.94609270000001,299,310,13.457692307692316,Winter
782,3402,Court St & State St,40.6902375,-73.99203074,0,1415,NaN,Summer
783,3402,Court St & State St,40.6902375,-73.99203074,1254,1266,10.181269968051115,Winter
784,455,1 Ave & E 44 St,40.75001986,-73.96905301,3434,2131,15.705309648611882,Summer
785,455,1 Ave & E 44 St,40.75001986,-73.96905301,1416,1406,13.667879001883257,Winter
786,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,0,316,NaN,Summer
787,3292,5 Ave & E 93 St,40.785785100000005,-73.957481,432,409,16.97453703703704,Winter
788,3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,0,130,NaN,Summer
789,3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,690,693,10.3124154589372,Winter
790,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,0,684,NaN,Summer
791,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,1248,1129,11.56077724358974,Winter
792,433,E 13 St & Avenue A,40.72955361,-73.98057249,5270,3879,12.27305792972462,Summer
793,433,E 13 St & Avenue A,40.72955361,-73.98057249,2417,1980,10.213583057395166,Winter
794,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1987,1206,14.331763224181364,Summer
795,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,1036,696,12.03470077220078,Winter
796,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2540,1574,11.682086614173226,Summer
797,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1178,1099,10.005423392806579,Winter
798,392,Jay St & Tech Pl,40.695065,-73.987167,2384,1706,18.74141117177655,Summer
799,392,Jay St & Tech Pl,40.695065,-73.987167,727,794,14.534527089072535,Winter
800,3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,0,465,NaN,Summer
801,3537,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,352,347,12.607857142857137,Winter
802,3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,0,190,NaN,Summer
803,3358,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,381,355,10.58206474190727,Winter
804,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,0,1136,NaN,Summer
805,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.96319799999999,1259,1352,12.593884034948383,Winter
806,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,0,373,NaN,Summer
807,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,439,432,12.510706150341681,Winter
808,247,Perry St & Bleecker St,40.73535398,-74.00483091,3062,2291,13.79030184156042,Summer
809,247,Perry St & Bleecker St,40.73535398,-74.00483091,817,832,10.482495915032683,Winter
810,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,0,448,NaN,Summer
811,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,607,532,14.046073585941791,Winter
812,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,0,11,NaN,Summer
813,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,262,253,9.277671755725192,Winter
814,408,Market St & Cherry St,40.71076228,-73.99400398,2017,1729,15.256407076719594,Summer
815,408,Market St & Cherry St,40.71076228,-73.99400398,620,641,12.277043010752687,Winter
816,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,0,1543,NaN,Summer
817,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,1607,1652,10.764839044652158,Winter
818,3592,Crescent St & Broadway,40.7633589,-73.92864709999999,0,107,NaN,Summer
819,3592,Crescent St & Broadway,40.7633589,-73.92864709999999,260,243,10.331794871794873,Winter
820,309,Murray St & West St,40.7149787,-74.013012,3741,2781,18.126317197111558,Summer
821,309,Murray St & West St,40.7149787,-74.013012,1145,1131,12.78749636098983,Winter
822,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,0,176,NaN,Summer
823,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,517,546,10.897356544165053,Winter
824,435,W 21 St & 6 Ave,40.74173969,-73.99415556,11385,8651,11.71319334621919,Summer
825,435,W 21 St & 6 Ave,40.74173969,-73.99415556,5093,5132,9.485084446190108,Winter
826,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,0,260,NaN,Summer
827,3113,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,746,748,10.678106774338264,Winter
828,3565,36 Ave & 10 St,40.7614376,-73.9411265,0,32,NaN,Summer
829,3565,36 Ave & 10 St,40.7614376,-73.9411265,139,143,10.074940047961631,Winter
830,3311,Columbia St & Kane St,40.68763155,-74.0016256,0,530,NaN,Summer
831,3311,Columbia St & Kane St,40.68763155,-74.0016256,451,482,11.305469327420541,Winter
832,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,1225,555,13.459191176470581,Summer
833,344,Monroe St & Bedford Ave,40.6851443,-73.95380904,483,435,10.93550724637681,Winter
834,3454,Leonard St & Maujer St,40.71036854,-73.94705951,0,231,NaN,Summer
835,3454,Leonard St & Maujer St,40.71036854,-73.94705951,307,292,9.017374727668843,Winter
836,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,0,1532,NaN,Summer
837,3243,E 58 St & 1 Ave,40.75892386,-73.96226227,881,879,13.174952705259177,Winter
838,228,E 48 St & 3 Ave,40.7546011,-73.97187886,2694,1475,14.884299157999015,Summer
839,228,E 48 St & 3 Ave,40.7546011,-73.97187886,1043,1045,12.572914669223398,Winter
840,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,0,655,NaN,Summer
841,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,1430,1068,11.928263403263394,Winter
842,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090000001,0,362,NaN,Summer
843,3323,W 106 St & Central Park West,40.798185600000004,-73.96059090000001,623,585,17.173687031082526,Winter
844,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,1756,891,11.645916429249787,Summer
845,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,732,635,10.495901639344265,Winter
846,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,0,45,NaN,Summer
847,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,233,234,14.837625178826896,Winter
848,454,E 51 St & 1 Ave,40.75455731,-73.96592976,2678,1632,14.817880258899674,Summer
849,454,E 51 St & 1 Ave,40.75455731,-73.96592976,704,705,11.994057765151512,Winter
850,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,0,121,NaN,Summer
851,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,758,767,7.433685136323662,Winter
852,3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,0,378,NaN,Summer
853,3569,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,347,350,12.572512077294682,Winter
854,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,0,177,NaN,Summer
855,3054,Greene Ave & Throop Ave,40.6894932,-73.942061,299,295,14.648216276477148,Winter
856,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,0,74,NaN,Summer
857,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,246,245,8.497222222222218,Winter
858,276,Duane St & Greenwich St,40.71748752,-74.0104554,2561,1883,14.474095052083324,Summer
859,276,Duane St & Greenwich St,40.71748752,-74.0104554,838,862,10.45306284805093,Winter
860,3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,0,335,NaN,Summer
861,3241,Monroe St & Tompkins Ave,40.686203000000006,-73.944694,286,286,10.74825174825174,Winter
862,3421,Hoyt St & Warren St,40.6843549,-73.98901629,0,158,NaN,Summer
863,3421,Hoyt St & Warren St,40.6843549,-73.98901629,247,261,7.322153635116606,Winter
864,3545,Broadway & W 122 St,40.8120562,-73.9612547,0,100,NaN,Summer
865,3545,Broadway & W 122 St,40.8120562,-73.9612547,224,209,14.027952167414048,Winter
866,3407,Union St & Nevins St,40.679097999999996,-73.98765475,0,403,NaN,Summer
867,3407,Union St & Nevins St,40.679097999999996,-73.98765475,376,425,12.060904255319143,Winter
868,243,Fulton St & Rockwell Pl,40.688226,-73.979382,1158,1143,11.774683362118587,Summer
869,243,Fulton St & Rockwell Pl,40.688226,-73.979382,577,788,9.831597222222221,Winter
870,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,0,85,NaN,Summer
871,3587,Carroll St & Washington Ave,40.6686744,-73.9618148,87,83,9.87681992337165,Winter
872,3310,14 St & 7 Ave,40.663779,-73.98396846,0,119,NaN,Summer
873,3310,14 St & 7 Ave,40.663779,-73.98396846,395,347,8.953291139240513,Winter
874,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,0,188,NaN,Summer
875,3144,E 81 St & Park Ave,40.77677702,-73.95900970000001,274,243,10.563017031630174,Winter
876,406,Hicks St & Montague St,40.69512845,-73.99595065,2512,1270,13.053438205230309,Summer
877,406,Hicks St & Montague St,40.69512845,-73.99595065,991,860,10.734478114478115,Winter
878,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,0,239,NaN,Summer
879,3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,276,284,13.355132850241546,Winter
880,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,0,1750,NaN,Summer
881,3459,E 53 St & 3 Ave,40.75763228,-73.96930575,1275,1272,12.996836601307178,Winter
882,3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,0,307,NaN,Summer
883,3312,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,590,623,14.564293785310737,Winter
884,144,Nassau St & Navy St,40.69839895,-73.98068914,895,479,17.42407199100113,Summer
885,144,Nassau St & Navy St,40.69839895,-73.98068914,205,236,14.196341463414637,Winter
886,474,5 Ave & E 29 St,40.7451677,-73.98683077,6014,3767,12.127664116212035,Summer
887,474,5 Ave & E 29 St,40.7451677,-73.98683077,2417,2407,9.241380262249848,Winter
888,3140,1 Ave & E 78 St,40.77140426,-73.9535166,0,1296,NaN,Summer
889,3140,1 Ave & E 78 St,40.77140426,-73.9535166,1744,1797,13.349904434250758,Winter
890,3653,31 St & 35 Ave,40.75820465,-73.92832159999999,0,22,NaN,Summer
891,3653,31 St & 35 Ave,40.75820465,-73.92832159999999,128,122,6.329427083333334,Winter
892,3472,W 15 St & 10 Ave,40.74275383,-74.00747359,0,3756,NaN,Summer
